,Fcw_ypred,Fcw_yobse,ts
434,2377.5149639953465,2428.3591666666666,1595096970.0
435,2254.923397559482,2266.349833333333,1595100570.0
436,2254.5325828695954,2274.6091666666666,1595104170.0
437,1894.0868389719926,1970.7385,1595107770.0
438,1322.8045384829104,891.1078333333334,1595111370.0
439,1306.1292608719127,1050.1966666666667,1595114970.0
440,1306.6949196238209,1052.7013333333332,1595118570.0
441,2294.811877906309,2356.828666666667,1595122170.0
442,3091.6419659915705,3169.949666666667,1595125770.0
443,3074.920633851705,3133.922833333333,1595129370.0
444,3073.7858037274104,3110.1918333333333,1595132970.0
445,3074.9934879503007,3137.9678333333336,1595136570.0
446,3337.617102914615,3407.5688333333333,1595140170.0
447,3662.2073366059763,3673.911833333333,1595143770.0
448,3684.939481477785,3684.5806666666667,1595147370.0
449,3748.5752454535495,3879.6355,1595150970.0
450,3730.7739127606046,3835.4928333333332,1595154570.0
451,3730.0587951676275,3808.2403333333336,1595158170.0
452,3731.20126573403,3818.452166666667,1595161770.0
453,3692.653647808351,3730.487666666667,1595165370.0
454,3672.9750204306165,3717.9015,1595168970.0
455,3669.8635580293912,3713.3788333333337,1595172570.0
456,3516.757258216696,3573.7473333333332,1595176170.0
457,3043.551736455467,3087.199833333333,
458,2702.6803774414893,2796.6226666666666,
459,2248.59143226348,2255.222333333333,
460,2247.7332306178673,2248.5473333333334,
461,2247.481171871405,2253.579166666667,
462,1193.9504317121377,984.9786666666666,
463,1149.9396000009094,1099.9921666666667,1595201370.0
464,1148.3630522223898,1093.6073333333334,1595204970.0
465,2039.19525276165,2095.6946666666668,1595208570.0
466,3256.607563789452,3395.5434999999998,1595212170.0
467,3119.487561743862,3181.649166666667,1595215770.0
468,3249.0739380632413,3290.974166666667,1595219370.0
469,3589.2049559681222,3555.5733333333333,1595222970.0
470,3644.7048164757534,3636.5711666666666,1595226570.0
471,3621.0661158971952,3580.925666666667,1595230170.0
472,3577.142990667459,3513.7960000000003,1595233770.0
473,3548.52896274886,3445.7745,1595237370.0
474,3544.1808555175926,3458.7471666666665,1595240970.0
475,3570.5582317781455,3517.0085000000004,1595244570.0
476,3591.2616287070946,3538.853666666667,1595248170.0
477,3624.745714448103,3595.6918333333333,1595251770.0
478,3608.7131949761397,3597.9428333333335,1595255370.0
479,3594.71091510549,3535.9294999999997,1595258970.0
480,3588.2496393542406,3551.413833333333,1595262570.0
481,3576.995728154807,3534.2686666666664,1595266170.0
482,3167.2015510310384,3202.9905,1595269770.0
483,3013.416404390783,3002.6845000000003,1595273370.0
484,2946.550606209702,2869.3068333333335,1595276970.0
485,2764.493175182465,2718.0658333333336,1595280570.0
486,2425.467272106193,2394.6436666666664,1595284170.0
487,2398.4126442343877,2379.174,1595287770.0
488,2377.8812819924656,2346.9215,1595291370.0
489,2373.032102686555,2354.440666666667,1595294970.0
490,2425.6477133700314,2393.9931666666666,1595298570.0
491,2451.785650744567,2424.5406666666668,1595302170.0
492,2439.3450202398944,2417.5156666666667,1595305770.0
493,2426.9475810993627,2387.138,1595309370.0
494,2390.473024490164,2359.1603333333333,1595312970.0
495,2319.9736715725658,2311.074833333333,1595316570.0
496,2242.4544258897686,2249.7955,1595320170.0
497,2178.5898509710714,2165.4781666666668,1595323770.0
498,2149.3917382960067,2149.292,1595327370.0
499,2191.313618686764,2193.4313333333334,1595330970.0
500,2029.6890455885286,2016.7163333333333,1595334570.0
501,1998.0495411733264,2000.9601666666667,1595338170.0
502,1738.8916988129993,1769.2958333333333,1595341770.0
503,1236.333527642845,1216.6886666666667,1595345370.0
