,NB2_S_1_NYZ_sys_x_PcwOut_x,NB2_S_1_NYZ_sys_x_PcwIn_x,NB2_S_1_NYZ_cwp_9_HzSPR_x,NB2_S_1_NYZ_cwp_10_HzSPR_x,NB2_S_1_NYZ_cwp_11_HzSPR_x,NB2_S_1_NYZ_cwp_12_HzSPR_x,NB2_S_x_NYZ_x_x_Fcw_x,cwp_9_val_pos,cwp_10_val_pos,cwp_11_val_pos,cwp_12_val_pos,ts,Fcw_ypred
0,443600,383622,0,0,26.747735,26.747735,564.2940741,0.001,0.001,1,1,1593534570,5.39E+02
1,449850,389973.8333,0,0,26.97401333,26.97401333,570.8781481,0.001,0.001,1,1,1593538170,5.44E+02
2,448033.3333,387862.5,0,0,26.91467,26.91467,566.8733333,0.001,0.001,1,1,1593541770,5.43E+02
3,450833.3333,391000.3333,0,0,26.57361,26.57361,557.906713,0.001,0.001,1,1,1593545370,5.34E+02
4,471800,411892.8333,0,0,26.56135,26.56135,558.8785185,0.001,0.001,1,1,1593548970,5.34E+02
5,483466.6667,423437.6667,0,0,26.27677,26.27677,549.8903241,0.001,0.001,1,1,1593552570,5.27E+02
6,497716.6667,437818.1667,0,0,26.38534333,26.38534333,555.2486111,0.001,0.001,1,1,1593556170,5.29E+02
7,439666.6667,379687.6667,0,0,26.620755,26.620755,557.258287,0.001,0.001,1,1,1593559770,5.35E+02
8,432683.3333,372612.8333,0,0,26.75951333,26.75951333,561.72125,0.001,0.001,1,1,1593563370,5.39E+02
9,435083.3333,375159.3333,0,0,26.489275,26.489275,553.7942593,0.001,0.001,1,1,1593566970,5.32E+02
10,436950,376347,0,0,26.27931833,26.27931833,548.2825926,0.001,0.001,1,1,1593570570,5.26E+02
11,440183.3333,379527.3333,0,0,26.06374,26.06374,543.9008796,0.001,0.001,1,1,1593574170,5.20E+02
12,448066.6667,388614.6667,0,0,27.39332333,27.39332333,581.9438889,0.001,0.001,1,1,1593577770,5.55E+02
13,454350,394126.8333,0,0,28.60916167,28.60916167,613.9759259,0.001,0.001,1,1,1593581370,5.85E+02
14,451033.3333,390842,0,0,28.24802667,28.24802667,607.167963,0.001,0.001,1,1,1593584970,5.76E+02
15,460466.6667,400694.8333,0,0,27.986305,27.986305,595.8974074,0.001,0.001,1,1,1593588570,5.70E+02
16,456433.3333,396904.6667,0,0,28.592015,28.592015,612.6409722,0.001,0.001,1,1,1593592170,5.85E+02
17,448000,388165,0,0,28.58643,28.58643,610.2422685,0.001,0.001,1,1,1593595770,5.84E+02
18,439833.3333,379455.8333,0,0,27.35867667,27.35867667,583.4700926,0.001,0.001,1,1,1593599370,5.53E+02
19,437050,374870,0,0,26.21666333,26.21666333,545.5818981,0.001,0.001,1,1,1593602970,5.23E+02
20,442833.3333,381017,0,0,26.00411167,26.00419,541.5246296,0.001,0.001,1,1,1593606570,5.18E+02
21,442416.6667,381800,0,0,26.03864,26.03864,545.0002315,0.001,0.001,1,1,1593610170,5.20E+02
22,441683.3333,380353,0,0,26.03087,26.03087,545.0549537,0.001,0.001,1,1,1593613770,5.19E+02
23,439766.6667,376910.6667,0,0,26.00379333,26.00379333,539.7668519,0.001,0.001,1,1,1593617370,5.16E+02
24,440150,379094,0,0,26.01158667,26.01158667,541.185787,0.001,0.001,1,1,1593620970,5.19E+02
25,450716.6667,390697.1667,0,0,26.09876333,26.09876333,544.4415741,0.001,0.001,1,1,1593624570,5.22E+02
26,485100,425115.3333,0,0,26.23751333,26.23751333,548.9789352,0.001,0.001,1,1,1593628170,5.26E+02
27,495916.6667,436053,0,0,26.383995,26.383995,556.9223611,0.001,0.001,1,1,1593631770,5.29E+02
28,501350,441231.8333,0,0,26.37747167,26.37747167,551.2543981,0.001,0.001,1,1,1593635370,5.29E+02
29,480300,420457.5,0,0,26.26338667,26.26346167,548.4524074,0.001,0.001,1,1,1593638970,5.26E+02
30,422216.6667,362253.5,0,0,26.71017833,26.71017833,560.6553704,0.001,0.001,1,1,1593642570,5.38E+02
31,435916.6667,376028,0,0,27.28130667,27.28130667,577.7314815,0.001,0.001,1,1,1593646170,5.52E+02
32,439183.3333,379036.8333,0,0,27.64803667,27.64803667,585.3776852,0.001,0.001,1,1,1593649770,5.61E+02
33,447650,386154,0,0,29.53717667,29.53717667,628.3310185,0.001,0.001,1,1,1593653370,6.06E+02
34,462733.3333,397686.1667,0,0,30.879255,30.879255,657.8274074,0.001,0.001,1,1,1593656970,6.35E+02
35,459050,394648.5,0,0,31.19780833,31.19780833,663.3018519,0.001,0.001,1,1,1593660570,6.44E+02
36,470800,405946.3333,0,0,32.00981,32.00981,683.1661574,0.001,0.001,1,1,1593664170,6.63E+02
37,468966.6667,404065.5,0,0,32.28474667,32.28474667,687.6079167,0.001,0.001,1,1,1593667770,6.70E+02
38,456950,392159.6667,0,0,32.37282667,32.37282667,694.8862963,0.001,0.001,1,1,1593671370,6.72E+02
39,450416.6667,385401.1667,0,0,32.35279,32.35279,691.290787,0.001,0.001,1,1,1593674970,6.71E+02
40,442983.3333,372902,0,0,29.89364167,29.89364167,630.6084722,0.001,0.001,1,1,1593678570,6.07E+02
41,465533.3333,363368.1667,0,0,26.33983333,15.803795,368.3293056,0.001,0.001,1,1,1593682170,2.36E+02
42,441983.3333,377025.3333,0,0,27.03759167,0,278.4303704,0.001,0.001,1,0.001,1593685770,2.70E+02
43,396133.3333,330974.6667,0,0,27.21613167,0,284.4302315,0.001,0.001,1,0.001,1593689370,2.72E+02
44,397250,332219.5,0,0,27.44089167,0,285.6315278,0.001,0.001,1,0.001,1593692970,2.75E+02
45,394633.3333,329658.3333,0,0,27.596265,0,281.5642593,0.001,0.001,1,0.001,1593696570,2.77E+02
46,343366.6667,278573.8333,0,0,27.91933,0,290.6000463,0.001,0.001,1,0.001,1593700170,2.81E+02
47,246800,181988.5,0,0,29.02014167,0,304.2446759,0.001,0.001,1,0.001,1593703770,2.95E+02
48,370733.3333,305786.3333,0,0,30.37623833,0,320.6079167,0.001,0.001,1,0.001,1593707370,3.12E+02
49,395050,330628,0,0,31.50756167,0,341.0052778,0.001,0.001,1,0.001,1593710970,3.26E+02
50,395150,330367.8333,0,0,32.572335,0,351.8884259,0.001,0.001,1,0.001,1593714570,3.38E+02
55,496866.6667,447164.8333,0,0,36.39915,9.70644,491.2108333,0.001,0.001,1,1,1593732570,3.88E+02
56,440016.6667,349840.1667,0,0,26.19556667,26.19556667,501.6553241,0.001,0.001,1,1,1593736170,4.85E+02
57,421633.3333,323770.1667,0,0,26.00129667,26.00129667,476.5305093,0.001,0.001,1,1,1593739770,4.68E+02
58,425333.3333,356596.8333,0,0,29.30971167,29.30971167,612.0624074,0.001,0.001,1,1,1593743370,5.93E+02
59,436366.6667,349392.6667,19.20478011,0,31.14288667,31.14288667,807.1434259,1,0.001,1,1,1593746970,7.47E+02
60,425150,334866.3333,28.46529333,0,28.46529333,28.46529333,836.606713,1,0.001,1,1,1593750570,8.22E+02
61,441533.3333,351533,28.44511,0,28.44511,28.44509833,836.3110185,1,0.001,1,1,1593754170,8.21E+02
62,434466.6667,344604.3333,28.42632667,0,28.42632667,28.42632667,832.3124537,1,0.001,1,1,1593757770,8.21E+02
63,424150,334070.6667,28.44785333,0,28.44785333,28.44785333,835.3362037,1,0.001,1,1,1593761370,8.21E+02
64,401783.3333,311819.8333,28.491165,0,28.491165,28.491165,837.7144444,1,0.001,1,1,1593764970,8.23E+02
65,424166.6667,334317.1667,28.391985,0,28.391985,28.391985,832.6411111,1,0.001,1,1,1593768570,8.20E+02
66,432300,332204.8333,29.51043667,0,29.51050667,29.51059833,854.2506019,1,0.001,1,1,1593772170,8.47E+02
67,490833.3333,321108.6667,30.04335667,26.228148,30.04335667,30.04335667,904.5888889,1,1,1,1,1593775770,8.83E+02
68,477416.6667,319834.5,28.76839333,28.76839333,28.76839333,6.233151889,698.8575926,1,1,1,1,1593779370,6.85E+02
69,465033.3333,334172.6667,26.80253167,26.80253167,26.80253167,0,648.6666667,1,1,1,0.001,1593782970,6.55E+02
70,432350,333405.8333,27.37081,27.37081,11.86068433,0,591.0190278,1,1,1,0.001,1593786570,5.06E+02
71,363433.3333,283174.3333,27.84651833,27.84651833,0,0,550.8357407,1,1,0.001,0.001,1593790170,5.43E+02
72,331250,251201.3333,27.42778667,27.42778667,0,0,535.2785185,1,1,0.001,0.001,1593793770,5.33E+02
73,382916.6667,302922.5,27.26479,27.26479,0,0,533.3606019,1,1,0.001,0.001,1593797370,5.28E+02
74,413516.6667,333608.6667,26.89971,26.89971,0,0,521.723287,1,1,0.001,0.001,1593800970,5.19E+02
75,393950,336950.1667,17.96020819,6.5976275,0,0,307.1505556,1,1,0.001,0.001,1593804570,1.48E+02
80,375600,290466.3333,0,0,0,28,160.1491204,0.001,0.001,0.001,1,1593822570,2.71E+02
81,369966.6667,324971.6667,3.717643222,0,7.435286444,31.86551333,441.724537,1,0.001,1,1,1593826170,3.37E+02
82,463483.3333,333954.8333,28.10456167,0,28.10456167,20.61001189,664.6788889,1,0.001,1,1,1593829770,5.54E+02
83,427550,320196.3333,28,0,28,0,516.9621759,1,0.001,1,0.001,1593833370,5.13E+02
84,438666.6667,374552.1667,28.001685,0,10.73397925,0,390.459213,1,0.001,1,0.001,1593836970,2.83E+02
85,461750,430874.6667,28.03950667,0,0,0,309.4712963,1,0.001,0.001,0.001,1593840570,2.98E+02
86,460916.6667,429731.8333,28.00749833,0,0,0,308.9934722,1,0.001,0.001,0.001,1593844170,2.98E+02
87,445483.3333,413237.5,23.0891175,0,0,0,270.8829167,1,0.001,0.001,0.001,1593847770,2.40E+02
88,203200,168475.6667,25,0,0,0,255.6276389,1,0.001,0.001,0.001,1593851370,2.61E+02
106,339416.6667,282914.3333,0,0,0,17.18327181,207.2931481,0.001,0.001,0.001,1,1593916170,1.35E+02
107,396233.3333,327373,0,0,0,28.000945,294.2899074,0.001,0.001,0.001,1,1593919770,2.80E+02
108,400533.3333,319155.5,0,0,0,28,284.0228704,0.001,0.001,0.001,1,1593923370,2.73E+02
109,406883.3333,316970.3333,0,0,0,28,278.072037,0.001,0.001,0.001,1,1593926970,2.68E+02
110,414666.6667,321513.5,0,0,0,28,276.5223148,0.001,0.001,0.001,1,1593930570,2.66E+02
111,413616.6667,318966.1667,0,0,0,28,273.1781481,0.001,0.001,0.001,1,1593934170,2.65E+02
112,427583.3333,333116.6667,0,0,0,27.91666667,273.8488426,0.001,0.001,0.001,1,1593937770,2.64E+02
113,441883.3333,354441.8333,0,0,0,26.85936333,263.8481481,0.001,0.001,0.001,1,1593941370,2.54E+02
128,419333.3333,331800.5,31.08967833,17.61748439,0,31.08915333,788.1834722,1,1,0.001,1,1593995370,7.01E+02
129,425783.3333,324016.1667,25.68606167,25.68606167,0,25.68606167,679.0286111,1,1,0.001,1,1593998970,6.79E+02
130,419383.3333,318850.8333,26.01584,26.01581167,0,26.01613,683.3648148,1,1,0.001,1,1594002570,6.97E+02
131,424000,324104.3333,27.452775,27.452775,0,27.452775,756.038287,1,1,0.001,1,1594006170,7.61E+02
132,425166.6667,325331.5,27.03745833,27.03745833,0,27.03721167,734.6520833,1,1,0.001,1,1594009770,7.43E+02
133,434483.3333,343344.6667,26.23875667,26.23875667,0,26.23875667,728.4958796,1,1,0.001,1,1594013370,7.28E+02
134,440616.6667,350636.6667,26.15567167,26.15586333,0,26.15590333,723.4008796,1,1,0.001,1,1594016970,7.27E+02
135,443650,353732.5,26.29649333,26.296185,0,26.296425,734.0387037,1,1,0.001,1,1594020570,7.33E+02
136,447683.3333,357797.6667,26.35184833,26.35184833,0,26.35184833,730.615787,1,1,0.001,1,1594024170,7.35E+02
137,428116.6667,338354.3333,26.47509,26.47509,0,26.47509,737.3189352,1,1,0.001,1,1594027770,7.41E+02
138,436033.3333,346846.5,26.5273,26.5273,0,26.5273,748.0351852,1,1,0.001,1,1594031370,7.44E+02
139,459433.3333,368880.6667,26.5273,26.5273,0,26.5273,740.8636574,1,1,0.001,1,1594034970,7.41E+02
140,472216.6667,381451.6667,26.5273,26.5273,0,26.5273,736.5651852,1,1,0.001,1,1594038570,7.41E+02
141,425650,335835.1667,26.5273,26.5273,0,26.5273,743.3742593,1,1,0.001,1,1594042170,7.43E+02
142,415100,326389.1667,26.5273,26.5273,0,26.5273,746.834213,1,1,0.001,1,1594045770,7.45E+02
143,420350,326171.8333,27.19213167,27.19213167,0,27.19213167,766.8892593,1,1,0.001,1,1594049370,7.62E+02
144,439216.6667,372539.1667,7.256072917,29.02429167,0,29.011565,668.1611574,1,1,0.001,1,1594052970,5.88E+02
145,438216.6667,378428,0,30.67965333,0,30.67965333,648.7954167,0.001,1,0.001,1,1594056570,6.35E+02
146,431700,371803.8333,0,30.99632333,0,30.99632333,658.1001852,0.001,1,0.001,1,1594060170,6.43E+02
147,428166.6667,367984.3333,0,31.211665,0,31.211665,662.2118981,0.001,1,0.001,1,1594063770,6.48E+02
148,433316.6667,366926.8333,0,16.00575425,0,19.5192125,437.4873148,0.001,1,0.001,1,1594067370,2.52E+02
150,475183.3333,428863.3333,10.66462639,0,2.7423325,10.35992278,346.4040278,1,0.001,1,1,1594074570,2.36E+01
151,422533.3333,326881.5,28.37502,0,28.37502,28.37502,822.2155093,1,0.001,1,1,1594078170,8.08E+02
152,435450,326996.3333,29.53304667,0,29.53304667,29.53304667,836.4574537,1,0.001,1,1,1594081770,8.32E+02
153,434133.3333,321006.8333,29.03923333,0,29.03923333,29.03923333,807.0225,1,0.001,1,1,1594085370,8.02E+02
154,435733.3333,315711.6667,29.40205667,0,29.40205667,29.40205667,804.7558333,1,0.001,1,1,1594088970,8.05E+02
155,445283.3333,325014.8333,29.44430167,0,29.44430167,29.44430167,807.4937037,1,0.001,1,1,1594092570,8.06E+02
156,438866.6667,318749.5,29.03301833,0,29.03301833,29.03301833,788.3398148,1,0.001,1,1,1594096170,7.88E+02
157,450916.6667,332307.1667,29.35969667,0,29.35969667,29.35969667,802.8115741,1,0.001,1,1,1594099770,8.06E+02
158,455766.6667,345196.5,29,0,29,29,806.6947685,1,0.001,1,1,1594103370,8.06E+02
159,445483.3333,340075.5,28.5,0,28.5,28.5,800.4816667,1,0.001,1,1,1594106970,7.95E+02
160,448766.6667,347004.6667,28,0,28,28,785.9793056,1,0.001,1,1,1594110570,7.81E+02
161,450166.6667,348437.6667,28,0,28,28,783.6143519,1,0.001,1,1,1594114170,7.81E+02
162,465716.6667,364815.1667,27.51666667,0,27.50833333,27.50833333,764.8122685,1,0.001,1,1,1594117770,7.62E+02
163,491916.6667,391869.8333,27.5,0,27.5,27.5,764.1821759,1,0.001,1,1,1594121370,7.63E+02
164,490766.6667,391493.5,27.5,0,27.5,27.5,766.2367593,1,0.001,1,1,1594124970,7.64E+02
165,467700,368288.1667,27.5,0,27.5,27.5,766.9831481,1,0.001,1,1,1594128570,7.64E+02
166,457466.6667,359419.3333,27.5,0,27.5,27.5,772.9593981,1,0.001,1,1,1594132170,7.67E+02
167,446783.3333,347930.6667,27.5,0,27.5,27.5,767.1793519,1,0.001,1,1,1594135770,7.65E+02
168,445383.3333,371151.3333,28.79935,0,8.6059935,29.27044167,672.4440278,1,0.001,1,1,1594139370,5.81E+02
169,450550,390611,29.14767833,0,0,29.14767833,621.774213,1,0.001,0.001,1,1594142970,5.98E+02
170,458083.3333,402763.6667,29.61517,0,0,25.66648067,599.4773148,1,0.001,0.001,1,1594146570,5.65E+02
171,491433.3333,466290.8333,32.17516167,0,0,0,362.4573611,1,0.001,0.001,0.001,1594150170,3.48E+02
172,506166.6667,481713.1667,31.56865167,0,0,0,359.9420833,1,0.001,0.001,0.001,1594153770,3.41E+02
173,516566.6667,481278.8333,29.23844,0,0,11.20806867,446.3460648,1,0.001,0.001,1,1594157370,3.60E+02
174,432816.6667,355845.6667,31.25864667,0,13.02443611,31.25864667,765.8791204,1,0.001,1,1,1594160970,6.34E+02
175,422983.3333,319313,29.11046667,0,29.11046667,29.11034333,825.7880556,1,0.001,1,1,1594164570,8.23E+02
176,432600,312153.1667,30.17037167,0,30.17037167,30.17037167,838.9805556,1,0.001,1,1,1594168170,8.37E+02
177,449383.3333,329326.6667,30.00465167,0,30.00465167,30.00465167,831.71375,1,0.001,1,1,1594171770,8.30E+02
178,455016.6667,338904.5,29.919225,0,29.919225,29.919225,836.8225,1,0.001,1,1,1594175370,8.34E+02
179,455383.3333,345196.1667,29.5,0,29.5,29.5,832.7285648,1,0.001,1,1,1594178970,8.28E+02
180,448500,337876.6667,29.5,0,29.5,29.5,833.3523148,1,0.001,1,1,1594182570,8.27E+02
181,445350,341536.8333,28.58333333,0,28.58333333,28.58333333,809.5370833,1,0.001,1,1,1594186170,8.01E+02
182,445383.3333,332030.1667,29.57559667,0,29.54284833,29.58393,831.8710185,1,0.001,1,1,1594189770,8.24E+02
183,447833.3333,337138.3333,29.11327833,0,29.11327833,29.11335,817.1042593,1,0.001,1,1,1594193370,8.10E+02
184,454200,353168.6667,27.85770167,0,27.85770167,27.85770167,784.2328241,1,0.001,1,1,1594196970,7.76E+02
185,461783.3333,361647,27.7,0,27.7,27.7,779.3156481,1,0.001,1,1,1594200570,7.71E+02
186,447866.6667,346932,27.7,0,27.7,27.7,773.8759722,1,0.001,1,1,1594204170,7.69E+02
187,435016.6667,334317.6667,27.7,0,27.7,27.7,777.0844444,1,0.001,1,1,1594207770,7.70E+02
188,291516.6667,191580,27.7,0,27.7,27.7,779.6328241,1,0.001,1,1,1594211370,7.72E+02
189,340233.3333,242534.1667,27.7,0,27.7,27.7,780.9746759,1,0.001,1,1,1594214970,7.76E+02
190,429400,332551.5,27.7,0,27.7,27.7,782.2182407,1,0.001,1,1,1594218570,7.78E+02
191,428366.6667,333260.5,27.7,0,27.7,27.7,786.2206944,1,0.001,1,1,1594222170,7.81E+02
192,428250,333347.1667,27.7,0,27.7,27.7,785.5477778,1,0.001,1,1,1594225770,7.82E+02
193,419033.3333,322771.1667,27.7,0,27.7,27.7,788.5006944,1,0.001,1,1,1594229370,7.79E+02
194,264900,169141,27.7,0,27.7,27.7,781.8122685,1,0.001,1,1,1594232970,7.80E+02
195,234516.6667,135055.1667,27.7,0,22.16,22.62166667,691.6462963,1,0.001,1,1,1594236570,6.03E+02
196,411333.3333,313483.5,26.53,0,0,0,227.5987037,1,0.001,0.001,0.001,1594240170,2.42E+02
198,367950,332869.6667,28.18834167,0,1.846666667,7.386666667,380.4828241,1,0.001,1,1,1594247370,2.98E+02
199,423100,330960,28.02416,0,27.925435,27.7,808.379537,1,0.001,1,1,1594250970,7.95E+02
200,428700,328516,28.5136,0,28,27.7,790.075787,1,0.001,1,1,1594254570,7.87E+02
201,431633.3333,333710.6667,28.5136,0,28,27.7,794.9414815,1,0.001,1,1,1594258170,7.91E+02
202,436766.6667,340451,28.5136,0,28,27.7,797.309537,1,0.001,1,1,1594261770,7.94E+02
203,444050,348017.3333,28.5136,0,28,27.7,804.3142593,1,0.001,1,1,1594265370,7.95E+02
204,444916.6667,350536.3333,28.5136,0,28,27.7,805.4832407,1,0.001,1,1,1594268970,7.98E+02
205,444800,350332.5,28.13026667,0,28,27.93,802.8554167,1,0.001,1,1,1594272570,7.96E+02
206,448216.6667,351389.3333,28.0136,0,28,28,792.9661574,1,0.001,1,1,1594276170,7.90E+02
207,450466.6667,355005,28.0136,0,28,28,797.6763426,1,0.001,1,1,1594279770,7.93E+02
208,452600,358493.1667,28.0136,0,28,28,802.619213,1,0.001,1,1,1594283370,7.96E+02
209,453183.3333,359462.5,27.93224,0,27.92,27.92,801.9288889,1,0.001,1,1,1594286970,7.93E+02
210,425216.6667,336472.6667,27.2,0,27.2,27.2,779.1756481,1,0.001,1,1,1594290570,7.73E+02
211,422533.3333,333014.1667,27.2,0,27.2,27.2,779.4839352,1,0.001,1,1,1594294170,7.71E+02
212,421950,332942,27.2,0,27.2,27.2,778.4868981,1,0.001,1,1,1594297770,7.72E+02
213,421916.6667,332870.3333,27.2,0,27.2,27.2,778.07375,1,0.001,1,1,1594301370,7.72E+02
214,422666.6667,334041.3333,27.2,0,27.2,27.2,784.0492593,1,0.001,1,1,1594304970,7.73E+02
215,421200,332465,27.2,0,27.2,27.2,779.3594907,1,0.001,1,1,1594308570,7.73E+02
216,422500,333029.1667,27.2,0,27.2,27.2,779.5840278,1,0.001,1,1,1594312170,7.71E+02
217,422616.6667,333000.1667,27.2,0,27.2,27.2,774.432037,1,0.001,1,1,1594315770,7.71E+02
218,424533.3333,333058.5,27.2,0,27.2,27.2,774.1549074,1,0.001,1,1,1594319370,7.67E+02
219,420033.3333,332884.5,25.07333333,0,0,0,155.4360648,1,0.001,0.001,0.001,1594322970,2.29E+02
220,394883.3333,308174.3333,25,0,0,0,202.6154167,1,0.001,0.001,0.001,1594326570,2.28E+02
221,228650,147875.1667,25.03666667,0,0,0,194.0447222,1,0.001,0.001,0.001,1594330170,2.33E+02
222,342466.6667,300940.6667,27.335,0,7.289333333,13.21191667,492.6184259,1,0.001,1,1,1594333770,3.69E+02
223,420100,331191.8333,27.5,0,27.5,27.5,795.4862037,1,0.001,1,1,1594337370,7.85E+02
224,427666.6667,332596,27.5,0,27.5,27.5,779.6833333,1,0.001,1,1,1594340970,7.73E+02
225,434300,339684.5,27.5,0,27.5,27.5,781.2978241,1,0.001,1,1,1594344570,7.74E+02
226,436533.3333,341116,27.5,0,27.5,27.5,775.9175926,1,0.001,1,1,1594348170,7.72E+02
227,439800,344155,27.5,0,27.5,27.5,773.0477315,1,0.001,1,1,1594351770,7.72E+02
228,441000,345024.1667,27.5,0,27.5,27.5,777.5206019,1,0.001,1,1,1594355370,7.71E+02
229,443450,347091.8333,27.5,0,27.5,27.5,770.2003241,1,0.001,1,1,1594358970,7.70E+02
230,448200,352126.1667,27.5,0,27.5,27.5,775.1226852,1,0.001,1,1,1594362570,7.71E+02
231,458516.6667,384664.8333,27.5,0,27.5,13.29166667,682.4794444,1,0.001,1,1,1594366170,5.42E+02
232,474116.6667,422555,27.5,0,27.5,0,588.1979167,1,0.001,1,0.001,1594369770,5.66E+02
233,512233.3333,460185.6667,27.5,0,27.5,0,586.6567593,1,0.001,1,0.001,1594373370,5.65E+02
234,537616.6667,485402.5,27.5,0,27.5,0,587.1697222,1,0.001,1,0.001,1594376970,5.65E+02
235,503350,451939,27.5,0,27.5,0,588.1466204,1,0.001,1,0.001,1594380570,5.66E+02
236,511833.3333,460503.5,27.5,0,27.5,0,586.8040278,1,0.001,1,0.001,1594384170,5.66E+02
237,516350,464785.8333,27.5,0,27.5,0,587.2748148,1,0.001,1,0.001,1594387770,5.66E+02
238,396466.6667,344575,27.5,0,27.5,0,585.9512037,1,0.001,1,0.001,1594391370,5.66E+02
239,373316.6667,321121.6667,27.5,0,27.5,0,585.4619444,1,0.001,1,0.001,1594394970,5.65E+02
240,387466.6667,335504.6667,27.5,0,27.5,0,588.4644907,1,0.001,1,0.001,1594398570,5.66E+02
241,400783.3333,348885.3333,27.5,0,27.5,0,589.0446296,1,0.001,1,0.001,1594402170,5.66E+02
242,409066.6667,356640.6667,27.5,0,27.5,0,585.8047222,1,0.001,1,0.001,1594405770,5.65E+02
243,466683.3333,365741.1667,5.5,0,24.93194444,0,170.3812037,1,0.001,1,0.001,1594409370,2.15E+02
244,492433.3333,394530.6667,0,0,25,0,215.9548148,0.001,0.001,1,0.001,1594412970,2.19E+02
245,532083.3333,434128.6667,0,0,25,0,153.755787,0.001,0.001,1,0.001,1594416570,2.19E+02
246,570033.3333,507783.5,0,0,25,0,251.2823148,0.001,0.001,1,0.001,1594420170,2.45E+02
247,517066.6667,452995.1667,25.11,0,28.08333333,13.71613322,666.6068519,1,0.001,1,1,1594423770,5.48E+02
248,418033.3333,321933,29,0,29,29,843.9283333,1,0.001,1,1,1594427370,8.33E+02
249,434750,334896.3333,28.65,0,28.645,28.65,818.0373611,1,0.001,1,1,1594430970,8.12E+02
250,422200,318677.5,29.16333333,0,29.16333333,29.16333333,834.7960185,1,0.001,1,1,1594434570,8.26E+02
251,436500,331800.1667,29.7,0,29.7,29.7,852.1988889,1,0.001,1,1,1594438170,8.46E+02
252,440350,336429.1667,29.7,0,29.7,29.7,851.5643519,1,0.001,1,1,1594441770,8.47E+02
253,445183.3333,342621.1667,29.7,0,29.7,29.7,857.8724074,1,0.001,1,1,1594445370,8.50E+02
254,440333.3333,335590.3333,29.7,0,29.7,29.7,858.3495833,1,0.001,1,1,1594448970,8.46E+02
255,440766.6667,335011.3333,29.7,0,29.7,29.7,854.9091667,1,0.001,1,1,1594452570,8.44E+02
256,444383.3333,348683.1667,26.2037415,0,29.11526833,19.305,749.9816204,1,0.001,1,1,1594456170,6.29E+02
257,409650,366392.1667,0,0,27.75225833,0,266.5328704,0.001,0.001,1,0.001,1594459770,2.90E+02
258,467616.6667,430136.6667,0,0,25,0,271.3929167,0.001,0.001,1,0.001,1594463370,2.60E+02
259,535066.6667,497569.6667,0,0,25,0,273.5662963,0.001,0.001,1,0.001,1594466970,2.60E+02
260,550733.3333,512905.5,0,0,25,0,272.8912963,0.001,0.001,1,0.001,1594470570,2.60E+02
261,545600,508261.1667,0,0,25,0,269.9974074,0.001,0.001,1,0.001,1594474170,2.60E+02
262,580566.6667,543229.5,0,0,25,0,272.2103241,0.001,0.001,1,0.001,1594477770,2.60E+02
263,594000,556105.5,0,0,25,0,274.0285648,0.001,0.001,1,0.001,1594481370,2.60E+02
264,482050,440393.6667,0,0,27.33333333,0,297.1287037,0.001,0.001,1,0.001,1594484970,2.86E+02
265,373283.3333,327647.5,0,0,30,0,329.64875,0.001,0.001,1,0.001,1594488570,3.15E+02
266,361983.3333,318360,0,0,28.98333333,0,298.8585185,0.001,0.001,1,0.001,1594492170,3.04E+02
267,432383.3333,396006.8333,0,0,25,0,216.6297685,0.001,0.001,1,0.001,1594495770,2.61E+02
268,495733.3333,458695.1667,0,0,25,0,273.6240741,0.001,0.001,1,0.001,1594499370,2.60E+02
269,504250,467143.5,0,0,25,0,271.4851389,0.001,0.001,1,0.001,1594502970,2.60E+02
270,478883.3333,441290,0,0,25,0,271.0330556,0.001,0.001,1,0.001,1594506570,2.60E+02
271,499866.6667,462630.5,0,0,25,0,272.856713,0.001,0.001,1,0.001,1594510170,2.60E+02
272,537216.6667,500202.5,0,0,25,0,270.0575,0.001,0.001,1,0.001,1594513770,2.60E+02
273,547900,508174.3333,0,0,25,0,271.3322222,0.001,0.001,1,0.001,1594517370,2.59E+02
274,444816.6667,383391.1667,0,0,25,0,254.0316204,0.001,0.001,1,0.001,1594520970,2.46E+02
275,414950,353977.6667,0,0,25,0,255.7675463,0.001,0.001,1,0.001,1594524570,2.46E+02
276,405433.3333,344676.5,0,0,25,0,258.5493519,0.001,0.001,1,0.001,1594528170,2.46E+02
277,387616.6667,327647.6667,0,0,25,0,254.0056481,0.001,0.001,1,0.001,1594531770,2.47E+02
278,384966.6667,324118.3333,0,0,25,0,254.3896296,0.001,0.001,1,0.001,1594535370,2.46E+02
279,415750,354919.3333,0,0,25,0,160.115463,0.001,0.001,1,0.001,1594538970,2.46E+02
280,457433.3333,399986,0,0,25,0,254.7670833,0.001,0.001,1,0.001,1594542570,2.49E+02
281,521833.3333,464785.6667,0,0,25,0,257.995463,0.001,0.001,1,0.001,1594546170,2.49E+02
282,556366.6667,499507.8333,0,0,25,0,256.7610185,0.001,0.001,1,0.001,1594549770,2.49E+02
283,482333.3333,425507,0,0,25,0,259.2385185,0.001,0.001,1,0.001,1594553370,2.49E+02
284,430916.6667,380050,0,0,25,0,260.0124537,0.001,0.001,1,0.001,1594556970,2.53E+02
285,504466.6667,475550,0,0,25,0,278.2615278,0.001,0.001,1,0.001,1594560570,2.64E+02
286,586233.3333,556250,0,0,25,0,273.2619444,0.001,0.001,1,0.001,1594564170,2.64E+02
