,ts,NB2_S_1_NYZ_sys_x_PcwOut_x,NB2_S_1_NYZ_sys_x_PcwIn_x,NB2_S_1_NYZ_cwp_9_HzSPR_x,NB2_S_1_NYZ_cwp_10_HzSPR_x,NB2_S_1_NYZ_cwp_11_HzSPR_x,NB2_S_1_NYZ_cwp_12_HzSPR_x,NB2_S_x_NYZ_x_x_Fcw_x,cwp_9_val_pos,cwp_10_val_pos,cwp_11_val_pos,cwp_12_val_pos
88350,1630368870,353356.3333,253241.6667,31.26925,0,31.26925,31.26937,935.4223704,1,0.001,1,1
88380,1630370670,355440.3333,254600,30.12720333,0,30.12720333,30.12712667,887.9925278,1,0.001,1,1
88410,1630372470,359547.6667,250260,30.51212667,0,30.51181667,30.51291667,883.8109537,1,0.001,1,1
88470,1630374270,362066.3333,252662.6667,29.74569667,0,29.74569667,29.74569667,846.7471852,1,0.001,1,1
88500,1630377870,344793.6667,285533.3333,30.51019,0,0,30.50999333,649.2303981,1,0.001,0.001,1
88530,1630379670,309693,249769,30.85924667,0,0,30.85924667,657.6602222,1,0.001,0.001,1
88590,1630381470,312963.6667,253009.3333,31.14832667,0,0,31.14872,661.3501852,1,0.001,0.001,1
88620,1630385070,353993,254022.6667,30.848,0,30.848,30.848,915.1051481,1,0.001,1,1
88650,1630386870,350115.6667,249884.3333,30.58431667,0,30.58431667,30.58431667,906.0670185,1,0.001,1,1
88680,1630388670,352315,252228,30.44918667,0,30.44918667,30.44918667,901.6008703,1,0.001,1,1
88710,1630390470,353385.6667,253240.3333,30.62347667,0,30.62347667,30.62347667,909.9684259,1,0.001,1,1
88800,1630392270,352980.3333,252922.6667,30.75408667,0,30.75408667,30.75408667,918.7546944,1,0.001,1,1
88830,1630397670,372223,251852,29.96730667,25,29.96730667,29.96730667,1032.362334,1,1,1,1
88890,1630399470,371353.6667,251216,29.83042,25,29.83042,29.83042,1019.411676,1,1,1,1
88920,1630403070,355294,275260.3333,28.95352,25,28.95352,0,813.0953426,1,1,1,0.001
88950,1630404870,333362,253733.3333,29.08303333,25,29.08303333,0,815.2663981,1,1,1,0.001
89010,1630406670,332378.3333,251881,29.13445333,25,29.13445333,0,819.1463055,1,1,1,0.001
89040,1630410270,306597,251504.6667,30.52205333,0,30.52205333,0,653.2949537,1,0.001,1,0.001
89070,1630412070,305584.6667,250782,30.55513,0,30.55513,0,657.0779074,1,0.001,1,0.001
89100,1630413870,307783,253212,30.55681333,0,30.55694333,0,655.7079537,1,0.001,1,0.001
89130,1630415670,308015,253009,30.52681333,0,30.52681333,0,653.7832222,1,0.001,1,0.001
89160,1630417470,306105.3333,251100,30.39504333,0,30.39504333,0,652.2554722,1,0.001,1,0.001
89190,1630419270,305410.6667,250637,30.19446333,0,30.19446333,0,648.4493889,1,0.001,1,0.001
89220,1630421070,306451.6667,251331.3333,30.10055,0,30.10016,0,648.5763148,1,0.001,1,0.001
89250,1630422870,307610.6667,252517.3333,29.97587,0,29.97587,0,647.0702408,1,0.001,1,0.001
